day,price,momentum,mean_reversion,buy_hold
1637,82.78465322031676,65551.47725925312,124710.88966592388,83460.07281172813
1638,82.29963829664351,65911.11332054745,124710.88966592388,83000.3945411083
1639,80.64834698194073,67135.53730315733,124710.88966592388,81435.36489195157
1640,80.15771487790462,67499.33847468367,124710.88966592388,80970.3628763727
1641,80.04831045853709,67580.461286682,124710.88966592388,80866.67362509738
1642,80.23316599595103,67443.39186028065,124710.88966592388,81041.8725099263
1643,80.15502265501291,67501.33474405528,124710.88966592388,80967.81129228203
1644,78.19507574516871,68954.62525656991,124675.34469286219,79110.24988118031
1645,78.49389154729907,68733.05488237031,125128.08810369782,79393.4558702185
1646,78.51931973000974,68714.2000162011,125166.61498912258,79417.55571227061
1647,78.68058147998384,68594.62526134842,125410.94676207461,79570.39332350083
1648,79.50456571245518,67983.64520801247,126659.38619942774,80351.33351423114
1649,79.23708654913018,68181.9796263598,126254.12172590305,80097.82717200794
1650,77.85379460653787,69207.68345849427,124158.26097220212,78786.79689871769
1651,78.41108594238351,68794.45481080838,125002.62722867548,79314.97594020533
1652,77.0344672268703,69815.21047952415,122916.8772508021,78010.27029185642
1653,78.17752194785433,68967.64130663099,124648.74848873721,79093.61307518026
1654,78.15343343564962,68985.50281403809,124612.25137211966,79070.78292070128
1655,78.68861577623099,68588.66787217015,125423.11972836577,79578.0079168345
1656,78.24624437683251,68916.68398042521,124752.87158622626,79158.7455190775
1657,77.0451563072372,69807.28458163033,122933.07254793668,78020.40098626961
1658,76.92188082070017,69898.69271830488,122746.29472745565,77903.56527731453
1659,77.05087254117821,69803.04602368161,122941.73335915594,78025.8186103554
1660,77.68437524157797,69333.30704273313,123901.56938960605,78626.22781745218
1661,77.95817416587133,69130.28655426292,124316.40909347695,78885.72378319185
1662,78.09132434623875,69031.5563831059,124482.65523509013,79011.91834269214
1663,78.91859063553218,68418.14270158485,124482.65523509013,79795.96913915935
1664,78.4838703817344,68740.48552488738,124482.65523509013,79383.95819946339
1665,78.09609777718997,69028.0169087055,124482.65523509013,79016.44241479276
1666,78.59633055632028,68657.09688617452,124482.65523509013,79490.54357662195
1667,78.497402114999,68730.45181454933,124482.65523509013,79396.78304967305
1668,80.0915967931812,67548.36469307335,124447.1800435186,80907.69872861374
1669,81.24800940869689,66690.89071036491,122739.68946078554,82003.70160456098
1670,81.98971490637418,66140.91991399266,121644.53092009411,82706.6612122765
1671,82.31496369534445,65899.7496165508,121164.28776400884,83014.9193576192
1672,82.14083502715835,65991.7723240644,121421.3958732792,82849.88698201535
1673,81.33256760953225,65374.53327029425,122614.83581453329,82083.8425767858
1674,80.599898432907,64815.02534080855,123696.65185714756,81389.4472425209
1675,80.82330543667082,64985.6316582249,123366.7822674136,81601.18370695121
1676,80.56661996576942,64789.61200715315,123745.78887665324,81357.90720637763
1677,80.97514111869975,65101.58203635512,123142.59066511804,81745.08765779225
1678,80.50436756506554,64742.072526942204,123837.70709557289,81298.90680350183
1679,81.81087101244597,65739.7930016547,121908.60125326454,82537.1599292042
1680,82.07627451040754,65942.4702349276,121516.72212006111,82788.6990365691
1681,81.71512358662052,65666.67481177268,122049.97624842143,82446.41424495511
1682,81.94867351539794,65845.02684465563,121705.13021454484,82667.76377900803
1683,80.8984574730025,65043.02203520001,123219.97985364991,81672.40988249416
1684,81.51127631341326,65511.00541908874,123219.97985364991,82253.21573199221
1685,81.62774575828881,65599.94812342199,123219.97985364991,82363.6009395132
1686,81.99147389030387,65877.71164962467,123219.97985364991,82708.32830879535
1687,82.67723042625883,66401.39441369392,123184.86450057125,83358.2616678076
1688,82.6483862925614,66379.36738971401,123225.70361524684,83330.92432033972
1689,83.28331440136114,66864.23467069221,122326.73739500837,83932.68447404917
1690,82.78055472136917,66480.2987326787,123038.57226725094,83456.18841391601
1691,82.78286183031301,66482.06057252327,123035.30573521656,83458.37500199334
1692,81.25858483338601,65318.03580701914,125193.46114136839,82013.72458054562
1693,80.92129047375265,65060.45861555747,125671.0210908886,81694.05011207392
1694,80.72422181938872,64909.965762456195,125950.04175619812,81507.27611026521
1695,82.0516992990542,65923.70320328542,124070.5259562086,82765.40760757664
1696,81.70084787527621,65655.77306518497,124532.57546163387,82432.88428127291
1697,81.30746743222635,65355.36534473904,124532.57546163387,82060.05360549221
1698,79.72927988590348,64150.17141198695,124497.08131150839,80564.30886322075
1699,80.58924177126165,64806.88730677813,125773.13203100521,81379.34727331044
1700,80.19015489280847,64502.12182711545,125180.94869467067,81001.10826011666
1701,78.96333135354666,63565.24947026485,123360.53189873484,79838.37265063777
1702,77.44779981453705,62407.90323472742,121111.71698763227,78402.01083388038
1703,78.49563078337643,63172.09164038362,122666.53643307972,79395.10425049138
1704,79.01153354289562,62777.43572502801,123432.05650865921,79884.05680994612
1705,77.75348882981436,63739.816287330286,121565.31230915563,78691.73098687266
1706,78.69794378217095,63017.32599849792,122966.73770021819,79586.84863787117
1707,78.89890599869302,62863.59367966457,123264.93461493129,79777.31280637793
1708,78.11386934697688,63464.131964552755,122100.06137890813,79033.28561706783
1709,78.25622475677969,63355.232751426025,122311.29483726945,79168.2045348115
1710,78.23881633448855,63368.54986731161,122285.46342524046,79151.7055096013
1711,78.42788359916844,63223.916963088406,122566.01006717401,79330.89610563629
1712,78.48247698773974,63182.15404683835,122647.01823038716,79382.63759485827
1713,78.95456879028177,62821.012690204116,123312.38503181342,79830.06783416471
1714,78.65207864541675,63052.41196614328,123312.38503181342,79543.37944606725
1715,78.27974164309887,63337.2427753591,123312.38503181342,79190.49292452063
1716,77.78224302605581,63717.819867600796,123312.38503181342,78718.98309511962
1717,77.44031337365348,63979.38962559518,123312.38503181342,78394.91547654087
1718,77.4145200056063,63999.1210674007,123312.38503181342,78370.46952603776
1719,77.02822208998627,64294.63171291668,123277.23865914404,78004.35139414314
1720,78.63874945609216,63062.60854547297,125726.57562968243,79530.74655912207
1721,78.87165339059717,62884.441412682936,126080.78272319262,79751.48384494205
1722,78.59183875161906,63098.49435277328,125655.23246271857,79486.28641892177
1723,79.11331839782417,62699.57222391279,126448.31391151246,79980.52453455653
1724,78.75594806921211,62972.95380902153,125904.81469723991,79641.82284392999
1725,78.61445801203622,63081.19104365177,125689.63249338676,79507.72407373146
1726,77.72691186428274,63760.14716648478,124339.82643699678,78666.54237316699
1727,77.14640335233187,64204.22526827515,123456.97216829135,78116.35899564798
1728,76.97961518111119,64331.81508470671,123203.3158550757,77958.28365741731
1729,76.36140759955974,64804.73226623981,122263.12774226998,77372.37056876546
1730,77.21300797759791,64153.27398168815,123558.26642413961,78179.48426759982
1731,77.40412945122299,64007.06964622789,123848.92953304757,78360.62176293485
1732,74.56854815989873,66176.23604327484,119536.49483868989,75673.16815980404
1733,74.41645592642115,66292.58374352269,119305.18853602886,75529.02105948352
1734,73.97879781264324,66627.38397538578,118639.58531742333,75114.22573042328
1735,74.02302806237242,66593.54866558913,118706.85197066859,75156.14543992544
1736,74.48315329767449,66241.56150799844,119406.62384267845,75592.23423247297
1737,74.6086060426757,66145.59251578279,119597.41603463603,75711.13346227382
1738,73.64050153023089,66886.17427362196,118125.09446868245,74793.60167853083
1739,74.54064757990206,66197.57946261961,119494.06282323739,75646.72507581598
1740,74.75643376079981,66032.5070896347,119822.23673802288,75851.23882089315
1741,75.55756224575457,65419.65885474265,121040.61629346975,76610.51722354368
1742,75.69989557829282,65310.77653030839,121222.54529518155,76745.41521731515
1743,76.33257418398412,64826.789287271116,121222.54529518155,77345.04337951634
1744,76.79432674874556,64473.5572532274,121222.54529518155,77782.674491599
1745,77.43033479606464,63987.023049917116,121222.54529518155,78385.45816901197
1746,78.16578423349924,63424.41805203142,121187.99917300078,79082.48852627995
1747,78.15576107437369,63432.085580391096,121202.76626360649,79072.98896610542
1748,78.14811752784783,63437.932749833526,121214.02747802826,79065.7447101518
1749,77.3932773150542,64015.37132644616,122326.13132428438,78350.33653057786
1750,77.56829668090755,63881.4848008145,122068.27581177205,78516.21307476981
1751,77.90897478759287,63584.85843189279,121566.35576782287,78839.09452702107
1752,78.22270198390207,63828.24012309953,121104.14242018024,79136.43295519483
1753,79.45599792195759,64785.000183092954,119287.13117324689,80305.30285238124
1754,79.64667750551105,64932.92462212724,119006.20350845343,80486.02154150227
1755,79.9887798126363,65198.31901271049,118502.18519422102,80810.25279550866
1756,80.96649543190445,65956.80627086393,117061.71967277156,81736.89361228888
1757,79.88354671137586,65116.68181180154,118657.22481013135,80710.51695721113
1758,79.67433313250876,64954.37916400079,118965.45855523882,80512.23246857012
1759,79.17179699429336,64564.524230637515,119705.8435568853,80035.9482726338
1760,79.34411856960418,64698.20698726159,119451.96269117622,80199.2679559323
1761,79.24833887244911,64623.90350018394,119593.07463486187,80108.49168617283
1762,78.45256082510372,64006.558847674954,120730.81458210184,79354.28422007969
1763,78.73190829476023,64223.269609123636,120730.81458210184,79619.03888119655
1764,79.03820239690975,64460.88489228937,120730.81458210184,79909.33251197975
1765,79.04419433369874,64465.53328658372,120730.81458210184,79915.01143649608
1766,79.20262311724196,64588.43836375966,120730.81458210184,80065.16407238612
1767,79.64072380214947,64928.305888367046,120730.81458210184,80480.37885314062
1768,80.1564836733154,65328.41946212692,120730.81458210184,80969.19598857456
1769,81.09084612929846,66053.27442341983,120696.40859383142,81854.74836425309
1770,81.93268657442191,66706.35312896645,119505.71589345482,82652.61197847227
1771,80.8336612280882,65853.7568267761,121060.16895518257,81610.99852306778
1772,79.31513656547776,64675.723475274644,123207.95864809398,80171.79994023696
1773,78.60898374776045,64127.90782827839,124206.7358038804,79502.53577907829
1774,78.83759384143369,64305.25780583752,123883.39143221716,79719.20352964991
1775,79.19600757691778,64583.30619348152,123376.45378028118,80058.89412070627
1776,77.91945412663105,63592.988040316435,125182.00123728662,78849.02643676485
1777,77.26209839194908,63083.02794659963,126111.7601712634,78226.01025200057
1778,77.75820110908164,63467.89199322498,125410.0762745719,78696.19710178694
1779,78.00812232052422,63661.77460150668,125056.58962058923,78933.06270047218
1780,78.04486950647515,63690.28214681688,125004.61468124698,78967.89025332383
1781,77.65177042847453,63385.325740291926,125560.61101690827,78595.32624438766
1782,76.3915107943317,62407.64792107291,127343.11262471961,77400.90120532423
1783,76.73844865357628,62641.073577836076,126852.40636454908,77729.71540745698
1784,76.94729869307668,62479.022500459905,126557.01046269263,77927.65534763315
1785,76.89080611271544,62522.856265266455,126636.91313718542,77874.11387833848
1786,77.01030790768549,62430.13234398011,126467.89071045718,77987.3730292771
1787,77.43153085043323,62103.29672617931,125872.11619514825,78386.59174279886
1788,77.28695462580741,62215.4764175006,126076.60370380522,78249.56802318746
1789,76.08179780930801,63150.58258740199,127781.16830690468,77107.36729039648
1790,76.89108084057764,62522.643098220076,126636.52456419393,77874.37425471543
1791,78.09392546958706,61589.331002548905,124935.23030143291,79014.38358618066
1792,78.38383898957458,61364.38108933709,124525.17883147887,79289.15233863033
1793,77.97651961178605,61680.428642714265,125101.28825062615,78903.11088292881
1794,78.16931554885733,61530.83427638861,124828.59914871518,79085.83536955752
1795,78.21579910498434,61494.76672108108,124762.85316170707,79129.89067517761
1796,78.481385591571,61288.69265764841,124387.20966212322,79381.6032120405
1797,77.88472777817547,61751.65183025357,125231.11791949916,78816.11415505172
1798,78.50901611072254,61267.25356475821,124348.12926672059,79407.7903428688
1799,79.0745361905033,60828.45480548789,123548.26198211584,79943.76826764196
1800,78.92723208732212,60942.751114358805,123756.60778138143,79804.15917088943
1801,79.65937325936085,60374.667593742066,122721.07289559457,80498.05408295417
1802,80.33283539472484,59816.35454436868,121768.53319142254,81136.33528751484
1803,79.76874986293502,59417.09531233472,122566.37146229784,80601.71697150297
1804,80.20559360579317,59726.292920610504,121948.50300653589,81015.74047149616
1805,80.87974836611313,60203.45905359631,120994.98365891246,81654.67811903705
1806,80.37554299473155,59846.582945240065,121708.12788793165,81176.81188886294
1807,80.35245726208943,59830.24288444044,121740.78017198267,81154.9321298309
1808,80.94956599134923,60252.875905940935,120896.23414264985,81720.84854732873
1809,80.96743447695627,60265.523203981786,120870.96109298547,81737.78360264668
1810,81.67704143434607,60767.78237016613,119867.29842840943,82410.32146297136
1811,81.68862757080393,60775.983027129856,119850.91108543267,82421.30235223922
1812,82.53378969597921,61374.18801914764,118655.52022614294,83222.31412555053
1813,81.76717719512772,60831.58038057475,119739.81109630594,82495.7486294662
1814,81.41727398830123,60583.919205503495,120234.71152146377,82164.12398628987
1815,80.97187373274305,60268.665305234776,120864.68224348253,81741.99095653066
1816,80.23148660641948,59744.61996316434,121877.83423380714,81040.28084988064
1817,80.17079855986645,59701.66501839999,121877.83423380714,80982.76308099322
1818,80.43742684346985,59890.384277715595,121877.83423380714,81235.46299252773
1819,81.029839443669,60309.6933832909,121877.83423380714,81796.92860164866
1820,81.62393139690536,60730.19113343544,121877.83423380714,82359.98583622734
1821,80.78837769654116,60138.78697585664,121877.83423380714,81568.08055404642
1822,80.9195839673066,60231.6546562909,121877.83423380714,81692.43275167192
1823,81.01293095474689,60297.72557004017,121877.83423380714,81780.90339383105
1824,81.15289926489567,60396.79501406894,121877.83423380714,81913.55991141505
1825,81.35011521328155,60536.38428495054,121877.83423380714,82100.47351276591
1826,82.21080927567519,61145.58276816127,121843.10136672934,82916.20585175761
1827,82.25087413496549,61173.94063953059,121786.67487724341,82954.17776629524
1828,82.35775111312084,61249.58806853843,121636.15163091237,83055.47160714336
1829,82.81274525815984,61571.632515152436,120995.34762470874,83486.69735201256
1830,83.50699403487538,62063.021174869464,120017.58252097723,84144.67932634772
1831,82.2541013705743,61176.22487399178,121782.12970775136,82957.23641461952
1832,82.58869766973942,61413.05183358812,121310.89144830621,83274.35376637266
1833,83.93625234181629,62366.84981842575,119413.02431779345,84551.51364536081
1834,82.94677593360517,61666.499306678714,120806.58169284783,83613.72641048383
1835,83.77776784743762,62254.674635853444,119636.23048434818,84401.30820890887
1836,83.57191198831113,62108.97004392082,119926.15346614267,84206.20603637454
1837,82.37262716611681,61260.11732546871,121580.39464332475,83069.57055128111
1838,82.07472145227929,61049.25992916588,121580.39464332475,82787.22710851138
1839,82.87343032599702,61614.58535158439,121580.39464332475,83544.21229778904
1840,82.70945461069626,61498.52348778251,121580.39464332475,83388.80249583439
1841,81.87774299394025,60909.83875352582,121580.39464332475,82600.53859098516
1842,81.9745604968816,60978.36609502519,121580.39464332475,82692.29845268333
1843,81.22167975518391,60445.47778323034,121545.74192082392,81978.74738356259
1844,80.44161688717124,59893.3499868787,120436.4527009484,81239.43415289509
1845,79.04199031470827,58902.695557783874,118446.1122651321,79912.92255306485
1846,78.18627550402732,58297.0213844568,117229.24212081349,79101.90935508211
1847,78.02267276068471,58148.07675782115,116996.59066799615,78946.85304143545
1848,78.33955462802247,57923.59398387113,117447.21285990655,79247.18134404813
1849,76.97835666491736,58887.8823390873,115511.51986834571,77957.09088474313
1850,77.19611917120302,58733.61686506694,115821.189268879,78163.47771411556
1851,77.081283523597,58814.96776387199,115657.8871157188,78054.64095606848
1852,75.54434781600432,59903.75076657848,113472.28608023076,76597.99310125726
1853,75.62597975068441,59845.92176142319,113588.3708585883,76675.36067229384
1854,76.19907653909277,59439.93337879784,114403.34374782,77218.51950666161
1855,76.40682140731009,59292.764515261704,114698.767555628,77415.4120085027
1856,76.46756472852633,59249.733245091156,114785.14765929358,77472.98216456494
1857,76.5461557425941,59194.05846321204,114896.90809330394,77547.4676693806
1858,76.64744385026125,59122.304798137106,115040.9449530804,77643.46459626724
1859,76.83978686334622,58986.04678662647,115314.46653663828,77825.75981916697
1860,76.22351521212502,59422.620740621256,114438.09678844584,77241.68152994665
1861,76.33029642070665,59346.97569942807,114589.9451181409,77342.88460411961
1862,76.13751554334108,59483.54389905123,114315.80086922341,77160.17439049395
1863,76.75190108557307,59048.30608644385,115156.74712061198,77742.46509901097
1864,76.40389913285732,59294.83468822841,115156.74712061198,77412.64239049474
1865,75.30421122710939,60073.86629907934,115123.92525970443,76370.40098706052
1866,75.00389380765881,60286.614626871546,114687.63626954262,76085.77182356067
1867,74.55854915371758,60602.10192224898,114040.65758379927,75663.69149085032
1868,75.16045280110431,60175.70642808209,114915.07883772947,76234.15234515777
1869,73.76612895461855,61163.46154159941,112889.46159563043,74912.66646265662
1870,75.41929646321375,59992.3385889,115291.11643207917,76479.47429537374
1871,75.46744386163499,59958.23041588625,115361.06302350418,76525.10652597295
1872,75.50815040442062,59929.39343092652,115420.19984106677,76563.68660315676
1873,75.96982779580233,59602.335835747326,116057.7985067626,77001.24646883544
1874,75.406784926664,60001.20190586623,116057.7985067626,76467.61634791012
1875,75.48510936015424,59945.71597274652,116057.7985067626,76541.84919802821
1876,74.11177186222221,60918.60411461285,116024.71982909,75240.2533600163
1877,73.61623104392375,61269.65095245079,115287.51160633379,74770.59905607898
1878,73.98214076652998,61010.436279689544,115831.86970223798,75117.39405202828
1879,73.00053921993798,61705.81415013657,114371.55663639893,74187.0703045488
1880,72.57072692116482,62010.29814575627,113732.13169056839,73779.71093363533
1881,72.4983729563974,62061.55452988998,113624.49184374668,73711.13666143587
1882,72.7530278737664,61881.15404585069,114003.33792890742,73952.4886823891
1883,72.8840541920011,61788.333489013865,114198.26370622637,74076.67032800871
1884,71.61358950065262,62688.34534679391,112308.21351742558,72872.57333284889
1885,71.66208643038645,62653.98956176218,112380.3616312802,72918.5368356244
1886,71.25028336464219,62945.715608746315,111767.72873604202,72528.24591495821
1887,71.05204645800607,63086.1489225071,111472.81483141617,72340.36468910772
1888,70.53395600947955,63453.170178785804,110702.05988110417,71849.3387231443
1889,71.2064178639787,62976.790435944145,111702.47072582305,72486.67190042655
1890,71.03401803906037,63098.92046266768,111445.9942382394,72323.27805519509
1891,70.6321464565451,63383.610932250645,110848.13625322096,71942.39980785619
1892,70.7257297906182,63317.315417759026,110987.35869634588,72031.0944501566
1893,70.91457197856622,63183.53743120047,111268.2962268536,72210.07172722383
1894,70.16195822249858,63716.69770665078,110148.64466830468,71496.77369669366
1895,69.80229273152561,63971.48889361905,109613.57601685158,71155.89674049619
1896,70.33990272211139,63590.63976834769,110413.36988056719,71665.42256883318
1897,70.36588087666455,63572.236543684856,110452.01716943106,71690.04365279582
1898,69.26096822562855,64354.969424429524,108808.25612756975,70642.85043909508
1899,70.02190897012203,63815.91021422417,109940.29561484553,71364.04046521598
1900,70.9175888771655,63181.40022539572,111241.13563720026,72212.93102631561
1901,70.7364208041374,63309.74178032976,111241.13563720026,72041.22697673632
1902,72.0839350518689,62355.147127094126,111209.43402712523,73318.34854310301
1903,72.33647722776374,62176.24333351158,110839.19307813313,73557.69818990298
1904,72.74475225824251,61887.01658744877,110240.6390576071,73944.64537603571
1905,74.62099235068081,60557.8664404703,107489.96618524431,75722.872722996
1906,74.27493690940308,60803.016111075216,107997.30280942823,75394.89484227353
1907,74.02488313595846,60980.15709162772,108363.8956213067,75157.90360648133
1908,74.9555102040554,60320.89013036388,106999.54430996995,76039.91572688158
1909,75.98977431921863,59555.07103076896,105483.25529349306,77020.15100752353
1910,76.157598952349,59680.092461268316,105237.21499858279,77179.20866401897
1911,76.51551801576359,59946.72527003077,104712.48564107473,77518.43042413768
1912,75.77997817169776,59398.78280306918,105790.82817504357,76821.31438298275
1913,76.16947428635275,59688.939024595245,105219.80509500702,77190.46364346688
1914,77.08971998156638,60374.47863269975,103870.6734567191,78062.63670263263
1915,76.61681492098465,60022.18668329099,104563.97871471236,77614.43568900357
1916,76.63406490439368,60035.03710674588,104538.68927462249,77630.78455200687
1917,78.02430946438865,61070.70368555788,102500.51302386429,78948.40424551479
1918,78.32029309820213,61291.19752256815,102066.58446883802,79228.9260156342
1919,77.67769191331043,60812.48997006405,103008.67373244217,78619.89361899754
1920,77.54392552790995,60712.84032660257,103204.78273205158,78493.11504434612
1921,77.4317967542425,60629.309682604966,103369.16978314456,78386.8437560818
1922,76.79326984821702,60153.637275553636,104305.28592614601,77781.67280240664
1923,77.12755029455789,60402.66043031919,103815.21210285605,78098.49080114417
1924,77.75050648315428,60866.73338781073,102901.92350213345,78688.9044347643
1925,78.18481625962067,61190.27367221881,102265.20108843876,79100.52634001903
1926,77.10862377075387,60388.561063401336,103809.04351795468,78080.55297839598
1927,78.12822216799707,61148.11374515317,103809.04351795468,79046.88866230013
1928,78.58657706835353,61489.566511949546,103779.4599129239,79481.29960027765
1929,79.09303321127027,61866.85243411478,103143.90619301144,79961.29902412547
1930,79.04040691268604,61827.648325586946,103209.94713317617,79911.42186624523
1931,79.1268878048865,61892.07250845027,103101.42193606275,79993.38509052563
1932,78.14064181614361,61157.3657968253,104339.06573930384,79058.65952151097
1933,77.31041789508001,60538.88816150987,105380.91686258865,78271.8055967463
1934,76.68478580302187,60072.82178223974,106166.02492962524,77678.85584595615
1935,76.96231873102008,60279.57071427557,105817.74781372015,77941.89075510098
1936,76.67146188704127,60062.89609371193,106182.74516193697,77666.2279568812
1937,77.4203506421194,60620.78286932021,105242.96184457128,78375.99557642947
1938,77.92078731476984,60993.58457025103,104585.62509810757,78850.28998060264
1939,77.38978481619067,60598.01277168481,104585.62509810757,78347.0264760633
1940,77.28372281375029,60519.001585904814,104585.62509810757,78246.50503748357
1941,76.08676494120687,59627.3244662737,104555.81620782774,77112.07494471753
1942,74.72401930821346,58612.14329015143,102776.30273019284,75820.51766411898
1943,74.77339496796723,58648.92582617801,102840.77892433478,75867.31399301218
1944,75.09615482687119,58889.36668706519,103262.24827639389,76173.2132272931
1945,75.0339352249133,58843.0160203199,103181.00008335148,76114.24390979242
1946,74.86088240885881,58714.099840307965,102955.02260739717,75950.23118497283
1947,74.83567613086207,58661.87170227638,102922.107505466,75926.3416555733
1948,74.44155383631802,58955.53482533105,102407.4509782336,75552.80788181507
1949,75.80533950289605,57939.36912354596,104188.32256242646,76845.35086577291
1950,75.34410779772251,58283.03591141389,103586.03258563459,76408.21340413875
1951,74.97778789646227,58555.98328772411,103107.68124431597,76061.02965682301
1952,73.53520891253356,59630.858410339635,101223.91902024257,74693.80943287046
1953,72.54559644559316,60368.2251913581,99931.65384622937,73755.89324682449
1954,71.1998004644684,61370.9866597717,98174.27372438094,72480.40018668244
1955,70.89039876631705,61601.52390725895,97770.24785298333,72187.16129733877
1956,71.24037128721183,61340.75707195933,98227.25230242421,72518.85163369171
1957,71.65671388198852,61030.53745653702,98770.92475367336,72913.44494332203
1958,70.58730219693278,61827.363161685076,97374.4554048656,71899.89816368058
1959,69.72959818350557,62466.4440833339,96254.44018356374,71086.99967674345
1960,69.61902104538675,62548.835838806626,96110.0452922233,70982.19896827124
1961,69.92391565602053,62321.65685197758,96508.18567568522,71271.16621545612
1962,69.43146727492741,62688.58339111773,95865.13204191957,70804.44280316186
1963,69.12363198979028,62917.95349392904,95463.15163887854,70512.68849911712
1964,68.3967223199163,63459.578686893045,94513.93153261227,69823.75180122364
1965,67.76477939183572,63930.443533722246,93688.72180132497,69224.82088563347
1966,68.5674930007957,63332.33632540412,94736.9289290833,69985.60160713209
1967,70.19816871123167,62117.30909034242,96866.31341149661,71531.09258880747
1968,69.96887969368437,62288.153850730756,96566.90104346514,71313.78138060788
1969,70.89120193051014,61600.92546431742,97743.52695264846,72187.92250510637
1970,70.76074868919261,61698.127035474994,97743.52695264846,72064.28399948795
1971,70.90202491351975,61592.861188240255,97743.52695264846,72198.1801072336
1972,71.5442059306895,61114.36787365457,97743.52695264846,72806.81428525396
1973,72.56353484936291,60354.85916830748,97715.67190459395,73772.89456785624
1974,71.46648008705436,61172.281912773724,99119.52442987813,72733.14875530681
1975,70.77439272163957,61687.96077684183,100005.15806370905,72077.2152824926
1976,70.46290084186188,61920.05543245503,100376.70818249945,71781.99540034153
1977,71.079845608653,61460.36581459742,100376.70818249945,72366.71164230516
1978,71.21619888226292,61358.76809043584,100376.70818249945,72495.94196893442
1979,71.20032996182309,61370.59212779779,100376.70818249945,72480.90202367018
1980,71.00669904557593,61514.867801547385,100376.70818249945,72297.38617627125
1981,71.59490396348633,61076.592434787126,100376.70818249945,72854.8639078581
1982,70.89138178320151,61600.79145488997,100376.70818249945,72188.0929624884
1983,70.48709759061508,61902.02627524926,100376.70818249945,71804.92813720921
1984,70.52522010097341,61873.62094115502,100376.70818249945,71841.05916901435
1985,69.08163760858606,62949.24378454669,100348.09891351,70472.88785879557
1986,69.31332436385641,62776.61245395473,100667.91119499534,70692.47154950268
1987,70.1002756956243,62190.24982241077,101754.19124815136,71438.3133980573
1988,70.27240213076809,62061.997279470845,101991.78855000419,71601.44813509924
1989,69.87016535722137,62361.70655438973,101436.55499729128,71220.2237739119
1990,69.35109975706187,62748.46575914223,100720.05502458519,70728.27359717815
1991,70.16937644326823,62138.7623992443,101849.57549974814,71503.80439766395
1992,69.90120665213738,62338.577480660875,101479.4033134834,71249.64350528167
1993,70.62298322596797,61800.77699143962,102446.47471574247,71933.71525449629
1994,69.6660479559512,62513.79577734564,102446.47471574247,71026.76924408285
1995,69.5631066761829,62590.49800436118,102446.47471574247,70929.20550501085
1996,68.96508294433234,63036.089434196976,102417.27552396547,70362.42188366421
1997,69.88681344914798,62349.30195121009,103718.0299780117,71236.00218759038
1998,68.27439787383231,63550.723439068286,101442.57448379991,69707.81745140084
1999,67.72995128678677,63956.39418467586,100674.24651874964,69191.81216298095
